Packet,Latency_us,Result
16966,389.0,1
16967,389.5,1
16968,524.8,1
16969,393.9,1
16970,406.2,1
16971,384.6,1
16972,516.9,1
16973,392.8,1
16974,392.3,1
16975,394.4,1
16976,521.5,1
16977,392.5,1
16978,395.2,1
16979,390.5,1
16980,526.8,1
16981,397.1,1
16982,386.8,1
16983,394.2,1
16984,521.6,1
16985,394.5,1
16986,397.3,1
16987,392.3,1
16988,532.8,1
16989,541.7,1
16990,500.2,1
16991,512.2,1
16992,538.3,1
16993,380.1,0
16994,389.8,1
16995,558.5,1
16996,507.7,1
16997,541.5,1
16998,494.3,1
16999,525.3,1
17000,383.5,1
17001,405.5,1
17002,519.4,1
17003,393.1,1
17004,385.6,1
17005,393.3,1
17006,390.2,1
17007,525.9,1
17008,392.2,1
17009,391.3,1
17010,402.3,1
17011,515.5,1
17012,398.1,1
17013,401.4,1
17014,391.0,1
17015,524.8,1
17016,386.7,1
17017,385.4,1
17018,389.4,1
17019,534.4,1
17020,388.7,1
17021,389.3,1
17022,401.2,1
17023,519.7,1
17024,390.3,1
17025,395.2,1
17026,385.7,1
17027,522.6,1
17028,398.2,1
17029,393.0,1
17030,390.3,1
17031,533.8,1
17032,384.8,1
17033,391.6,1
17034,398.8,1
17035,527.0,1
17036,376.5,1
17037,394.5,1
17038,390.9,1
17039,524.3,1
17040,402.5,1
17041,392.2,1
17042,387.1,1
17043,520.9,1
17044,390.0,1
17045,393.1,1
17046,404.6,0
17047,383.8,1
17048,545.6,1
17049,383.2,1
17050,384.8,1
17051,384.3,1
17052,418.0,1
17053,505.3,1
17054,389.9,1
17055,402.1,1
17056,516.9,1
17057,389.5,1
17058,401.3,1
17059,386.8,1
17060,519.2,1
17061,399.8,1
17062,387.3,1
17063,392.1,1
17064,533.0,1
17065,386.5,1
17066,389.0,1
17067,400.8,1
17068,519.3,1
17069,389.2,1
17070,400.8,1
17071,403.3,1
17072,504.9,1
17073,394.7,1
17074,392.3,1
17075,388.2,1
17076,536.7,1
17077,385.1,1
17078,397.3,1
17079,391.5,1
17080,515.4,1
17081,395.1,1
17082,400.0,1
17083,387.1,1
17084,528.0,1
17085,396.2,1
17086,391.2,1
17087,382.8,1
17088,531.6,1
17089,385.6,1
17090,394.0,1
17091,398.9,1
17092,388.5,1
17093,537.1,1
17094,385.1,1
17095,385.1,1
17096,524.2,1
17097,394.4,1
17098,387.6,1
17099,395.1,1
17100,524.1,0
17101,389.6,0
17102,396.9,1
17103,391.4,1
17104,524.0,1
17105,394.6,1
17106,386.1,1
17107,390.7,1
17108,551.6,1
17109,377.1,1
17110,390.6,1
17111,402.7,1
17112,514.3,1
17113,388.8,1
17114,403.4,1
17115,400.5,1
17116,498.1,1
17117,398.9,1
17118,387.7,1
17119,388.9,1
17120,539.1,1
17121,392.9,1
17122,386.3,1
17123,399.8,1
17124,521.0,1
17125,387.2,1
17126,398.8,1
17127,388.1,1
17128,518.2,1
17129,395.3,1
17130,391.2,1
17131,389.2,1
17132,524.8,0
17133,391.0,1
17134,392.1,1
17135,402.4,1
17136,382.8,1
17137,390.2,1
17138,531.8,1
17139,386.0,1
17140,528.7,1
17141,403.9,1
17142,388.0,1
17143,388.3,1
17144,531.5,1
17145,419.1,1
17146,523.6,1
17147,489.7,1
17148,523.7,1
17149,520.0,1
17150,386.9,1
17151,400.3,1
17152,397.9,1
17153,518.8,1
17154,387.4,1
17155,533.7,1
17156,381.6,1
17157,391.3,1
17158,398.6,1
17159,519.3,1
17160,395.0,1
17161,393.0,1
17162,386.0,1
17163,392.2,1
17164,397.1,1
17165,520.8,1
17166,394.7,1
17167,525.3,1
17168,388.6,1
17169,424.1,1
17170,517.1,1
17171,515.4,1
17172,548.7,1
17173,505.5,1
17174,539.9,1
17175,516.6,1
17176,514.5,1
17177,512.5,1
17178,386.1,1
17179,392.8,0
17180,520.4,1
17181,572.3,1
17182,484.6,1
17183,507.2,1
17184,396.0,0
17185,392.3,1
17186,397.8,1
17187,391.7,1
17188,535.8,1
17189,515.3,1
17190,391.6,1
17191,516.7,1
17192,411.3,1
17193,379.8,1
17194,387.3,1
17195,534.2,1
17196,520.2,1
17197,392.7,1
17198,400.1,1
17199,512.4,1
17200,393.8,1
17201,392.4,1
17202,384.7,1
17203,395.3,1
17204,530.9,1
17205,399.8,1
17206,516.3,1
17207,387.4,1
17208,388.2,1
17209,405.3,1
17210,392.6,1
17211,386.6,1
17212,386.1,1
17213,393.7,1
17214,394.1,1
17215,388.4,1
17216,558.3,1
17217,504.4,1
17218,517.3,1
17219,384.9,1
17220,396.6,1
17221,392.1,1
17222,399.9,1
17223,386.8,1
17224,523.4,1
17225,390.5,1
17226,397.5,1
17227,391.7,1
17228,516.8,1
17229,405.0,1
17230,392.8,1
17231,387.8,1
17232,397.6,1
17233,392.6,1
17234,386.3,1
17235,395.1,1
17236,518.9,1
17237,390.6,1
17238,399.0,1
17239,408.9,1
17240,504.8,1
17241,392.3,1
17242,396.1,1
17243,393.0,1
17244,525.4,1
17245,386.3,1
17246,387.9,1
17247,405.3,1
17248,516.3,1
17249,389.0,1
17250,398.1,1
17251,393.3,1
17252,517.1,1
17253,412.2,1
17254,380.5,1
17255,391.1,0
17256,522.7,1
17257,387.8,1
17258,393.1,1
17259,396.8,1
17260,398.4,1
17261,513.8,1
17262,392.6,1
17263,392.4,1
17264,390.1,1
17265,527.6,1
17266,394.6,1
17267,387.6,1
17268,399.4,1
17269,518.8,1
17270,394.6,1
17271,392.3,1
17272,392.6,1
17273,526.7,1
17274,388.8,1
17275,393.2,1
17276,400.0,1
17277,509.5,1
17278,396.3,1
17279,396.7,1
17280,397.8,1
17281,521.9,1
17282,397.6,1
17283,388.9,1
17284,392.2,1
17285,525.4,1
17286,383.6,1
17287,392.3,1
17288,391.9,1
17289,524.1,1
17290,401.8,1
17291,386.6,1
17292,390.8,1
17293,536.8,1
17294,388.3,1
17295,387.8,1
17296,399.2,1
17297,515.8,1
17298,388.8,1
17299,401.3,1
17300,387.8,1
17301,389.6,1
17302,530.1,1
17303,388.3,1
17304,397.1,1
17305,391.1,1
17306,520.2,1
17307,404.4,1
17308,388.9,1
17309,381.9,1
17310,530.1,1
17311,391.3,1
17312,387.6,1
17313,401.3,1
17314,521.0,1
17315,386.4,1
17316,398.9,1
17317,394.0,1
17318,517.1,1
17319,399.4,1
17320,389.4,1
17321,390.2,1
17322,529.0,1
17323,390.1,1
17324,386.3,1
17325,417.9,1
17326,504.3,1
17327,387.8,1
17328,417.4,1
17329,529.6,1
17330,495.8,1
17331,527.9,1
17332,527.0,1
17333,513.1,1
17334,520.7,1
17335,513.3,1
17336,393.3,1
17337,394.3,1
17338,389.6,1
17339,525.6,1
17340,390.2,1
17341,390.4,1
17342,397.6,1
17343,524.0,1
17344,522.5,1
17345,529.3,1
17346,386.1,1
17347,394.0,1
17348,392.8,1
17349,517.9,1
17350,398.4,1
17351,390.2,1
17352,389.7,1
17353,528.9,1
17354,392.9,1
17355,386.4,1
17356,398.0,1
17357,528.5,1
17358,431.6,1
17359,486.9,1
17360,524.4,1
17361,521.3,1
17362,515.0,1
17363,393.2,1
17364,521.6,1
17365,392.7,1
17366,396.6,1
17367,390.2,1
17368,532.6,0
17369,389.6,1
17370,389.4,1
17371,393.6,1
17372,521.4,1
17373,391.4,1
17374,406.2,1
17375,388.2,1
17376,510.6,1
17377,400.7,1
17378,392.9,1
17379,387.8,1
17380,530.4,1
17381,392.3,1
17382,382.1,1
17383,402.6,1
17384,388.7,1
17385,522.6,1
17386,391.6,1
17387,395.6,1
17388,392.7,1
17389,521.0,1
17390,395.8,1
17391,399.4,1
17392,383.8,1
17393,522.1,1
17394,392.3,1
17395,391.3,1
17396,394.2,1
17397,532.4,1
17398,385.3,1
17399,391.1,1
17400,397.1,1
17401,520.9,1
17402,391.7,1
17403,398.4,1
17404,386.7,1
17405,769.3,1
17406,416.6,1
17407,524.7,1
17408,519.1,1
17409,385.9,1
17410,394.6,1
17411,390.9,1
17412,535.7,1
17413,523.0,1
17414,515.4,1
17415,529.9,1
17416,514.0,1
17417,389.8,1
17418,406.4,1
17419,516.0,1
17420,388.9,1
17421,399.0,1
17422,385.7,1
17423,392.2,1
17424,533.2,1
17425,386.0,1
17426,391.3,1
17427,401.5,1
17428,514.7,1
17429,389.8,1
17430,396.8,1
17431,388.0,1
17432,538.0,1
17433,383.0,1
17434,388.9,1
17435,403.4,1
17436,515.0,1
17437,392.2,1
17438,400.5,1
17439,384.9,1
17440,521.6,1
17441,399.7,1
17442,387.4,1
17443,389.2,1
17444,532.7,1
17445,417.1,1
17446,497.7,1
17447,389.8,1
17448,390.8,1
17449,388.3,1
17450,398.6,1
17451,390.6,1
17452,520.7,1
17453,401.1,1
17454,386.9,1
17455,389.8,1
17456,532.5,1
17457,386.7,1
17458,389.2,1
17459,404.7,1
17460,515.0,1
17461,389.0,1
17462,400.8,1
17463,387.2,1
17464,389.8,1
17465,532.4,1
17466,386.4,1
17467,390.2,1
17468,401.4,1
17469,513.4,1
17470,394.0,1
17471,400.6,1
17472,388.1,1
17473,521.3,1
17474,403.5,1
17475,385.5,1
17476,389.8,1
17477,528.8,1
17478,387.7,1
17479,389.5,1
17480,408.2,1
17481,512.7,1
17482,415.8,1
17483,508.9,1
17484,508.5,1
17485,410.7,1
17486,507.6,1
17487,536.8,1
17488,513.1,1
17489,390.2,1
17490,402.2,1
17491,385.3,1
17492,521.7,1
17493,398.1,1
17494,392.4,1
17495,385.6,1
17496,534.2,1
17497,384.5,1
17498,390.8,1
17499,398.4,1
17500,518.6,1
17501,396.3,1
17502,391.1,1
17503,392.2,1
17504,519.5,1
17505,399.7,1
17506,386.2,1
17507,392.7,1
17508,407.6,1
17509,512.3,1
17510,388.6,1
17511,402.9,1
17512,385.2,1
17513,520.8,1
17514,401.3,1
17515,386.4,1
17516,520.6,1
17517,402.9,1
17518,385.2,1
17519,387.5,1
17520,396.5,1
17521,522.2,1
17522,403.5,1
17523,386.3,1
17524,387.2,1
17525,536.3,1
17526,382.5,1
17527,389.4,1
17528,533.0,1
17529,385.8,1
17530,390.2,1
17531,401.0,1
17532,519.6,1
17533,388.4,1
17534,403.5,1
17535,384.3,1
17536,520.4,1
17537,402.3,1
17538,384.8,1
17539,389.5,1
17540,536.4,1
17541,383.2,1
17542,389.1,1
17543,402.2,1
17544,517.9,1
17545,389.3,1
17546,419.3,1
17547,369.4,1
17548,519.7,1
17549,396.8,1
17550,389.1,1
17551,405.7,1
17552,513.1,1
17553,389.8,1
17554,404.5,1
17555,383.5,1
17556,528.5,1
17557,386.3,1
17558,390.6,1
17559,390.8,1
17560,536.9,1
17561,384.7,1
17562,391.1,1
17563,388.4,1
17564,532.8,1
17565,386.3,1
17566,398.9,1
17567,387.8,1
17568,522.8,1
17569,397.4,1
17570,388.2,1
17571,392.2,1
17572,527.7,1
17573,389.2,1
17574,390.9,1
17575,397.3,1
17576,520.8,1
17577,390.9,1
17578,398.2,1
17579,387.9,1
17580,523.5,1
17581,399.2,1
17582,385.9,1
17583,393.1,1
17584,395.3,1
17585,389.7,1
17586,522.5,1
17587,396.9,1
17588,521.6,1
17589,390.9,1
17590,398.1,1
17591,387.5,1
17592,521.8,1
17593,396.3,1
17594,409.0,1
17595,519.0,1
17596,534.3,1
17597,504.8,1
17598,526.0,1
17599,516.4,1
17600,399.4,1
17601,386.5,1
17602,394.2,1
17603,518.2,1
17604,392.1,1
17605,392.4,1
17606,397.5,1
17607,525.6,0
17608,386.0,1
17609,386.4,1
17610,399.9,1
17611,529.1,1
17612,387.6,1
17613,390.9,1
17614,396.9,1
17615,519.8,1
17616,394.7,1
17617,390.2,1
17618,389.6,1
17619,396.5,1
17620,391.3,1
17621,390.7,1
17622,536.2,1
17623,514.3,1
17624,389.7,1
17625,395.6,1
17626,389.4,1
17627,524.1,1
17628,402.6,1
17629,395.6,1
17630,516.8,1
17631,383.5,1
17632,399.2,1
17633,391.5,1
17634,394.9,1
17635,386.6,1
17636,393.3,1
17637,395.7,1
17638,389.5,1
17639,531.2,1
17640,393.2,1
17641,388.7,1
17642,386.4,1
17643,530.3,1
17644,387.6,1
17645,390.5,1
17646,401.4,1
17647,515.9,1
17648,396.7,1
17649,390.7,0
17650,391.4,1
17651,522.0,1
17652,396.9,1
17653,389.0,1
17654,397.4,1
17655,526.6,1
17656,390.6,1
17657,386.2,1
17658,397.8,1
17659,519.6,1
17660,390.3,1
17661,396.7,1
17662,389.7,1
17663,527.8,0
17664,395.4,1
17665,386.2,1
17666,417.1,1
17667,231.6,1
17668,278.8,1
17669,385.5,1
17670,408.7,1
17671,518.0,1
17672,504.6,1
17673,394.6,1
17674,425.1,1
17675,492.3,1
17676,521.3,1
17677,532.3,1
17678,383.2,1
17679,390.8,1
17680,533.3,1
17681,392.0,1
17682,386.4,1
17683,398.8,1
17684,517.1,1
17685,388.4,1
17686,400.7,1
17687,387.4,1
17688,520.3,1
17689,400.6,1
17690,387.7,1
17691,390.0,1
17692,531.3,1
17693,393.7,1
17694,385.9,1
17695,405.7,1
17696,513.1,1
17697,389.4,1
17698,405.0,1
17699,380.8,1
17700,520.4,1
17701,400.1,1
17702,387.9,1
17703,388.8,1
17704,643.5,1
17705,537.8,1
17706,536.0,1
17707,513.2,1
17708,393.2,1
17709,396.3,1
17710,390.4,1
17711,519.8,1
17712,396.6,1
17713,388.6,1
17714,399.3,1
17715,520.9,1
17716,387.1,1
17717,389.5,1
17718,405.1,1
17719,383.9,1
17720,519.5,1
17721,400.7,1
17722,419.3,1
17723,362.4,1
17724,525.6,1
17725,387.9,1
17726,391.5,1
17727,407.4,1
17728,513.3,1
17729,387.9,1
17730,404.3,1
17731,384.0,1
17732,519.4,1
17733,398.4,1
17734,395.0,1
17735,385.3,1
17736,535.1,1
17737,384.7,1
17738,388.5,1
17739,402.6,1
17740,515.3,1
17741,393.5,1
17742,395.5,1
17743,386.5,1
17744,540.0,1
17745,383.8,1
17746,386.5,1
17747,397.8,1
17748,523.2,1
17749,387.2,1
17750,396.1,1
17751,396.4,1
17752,515.6,1
17753,396.9,0
17754,393.3,1
17755,386.8,1
17756,537.2,1
17757,390.1,1
17758,385.8,1
17759,395.4,1
17760,392.6,1
17761,516.2,1
17762,397.6,1
17763,391.9,1
17764,387.6,1
17765,535.9,1
17766,389.9,1
17767,385.6,1
17768,402.9,1
17769,518.3,1
17770,387.6,1
17771,400.0,1
17772,391.8,1
17773,514.7,0
17774,399.3,1
17775,391.0,1
17776,386.8,1
17777,528.9,1
17778,392.8,1
17779,393.6,1
17780,386.1,1
17781,530.5,1
17782,390.3,1
17783,389.7,1
17784,400.5,1
17785,517.9,1
17786,389.5,1
17787,422.9,1
17788,511.1,1
17789,510.0,1
17790,521.5,1
17791,531.0,1
17792,513.8,1
17793,390.8,1
17794,400.9,1
17795,390.4,1
17796,519.9,1
17797,398.5,1
17798,387.5,1
17799,391.7,1
17800,407.5,1
17801,514.4,1
17802,388.9,1
17803,396.0,1
17804,388.2,1
17805,520.8,1
17806,402.1,1
17807,385.7,1
17808,388.9,1
17809,536.5,1
17810,382.6,1
17811,389.4,1
17812,400.8,1
17813,519.2,1
17814,388.8,0
17815,400.5,1
17816,389.5,1
17817,519.8,1
17818,402.2,1
17819,385.3,1
17820,458.2,1
17821,482.8,1
17822,528.1,1
17823,516.9,1
17824,502.5,1
17825,521.7,1
17826,394.6,1
17827,388.4,1
17828,534.7,1
17829,516.1,1
17830,386.6,1
17831,400.5,1
17832,387.4,1
17833,392.8,1
17834,403.0,1
17835,382.7,1
17836,520.2,1
17837,402.8,1
17838,387.6,1
17839,387.8,1
17840,402.7,1
17841,516.6,1
17842,388.2,1
17843,401.0,1
17844,390.0,1
17845,517.8,1
17846,398.5,1
17847,388.1,1
17848,391.2,1
17849,535.2,1
17850,386.7,1
17851,387.1,1
17852,428.3,1
17853,493.1,1
17854,387.0,1
17855,400.1,1
17856,392.5,1
17857,527.0,1
17858,393.7,1
17859,385.2,1
17860,391.8,1
17861,532.2,1
17862,387.5,1
17863,388.9,1
17864,400.7,1
17865,518.9,1
17866,385.7,1
17867,402.3,1
17868,385.6,1
17869,519.1,1
17870,400.9,1
17871,387.9,1
17872,394.0,1
17873,530.6,1
17874,384.5,1
17875,388.3,1
17876,444.1,1
17877,476.2,1
17878,390.2,1
17879,402.4,1
17880,391.1,1
17881,518.8,1
17882,400.9,1
17883,387.9,1
17884,388.6,1
17885,399.0,1
17886,516.3,1
17887,389.4,1
17888,400.2,1
17889,402.9,1
17890,549.8,1
17891,488.9,1
17892,390.3,1
17893,388.5,1
17894,399.5,1
17895,388.6,1
17896,387.9,1
17897,400.9,1
17898,520.1,1
17899,386.1,1
17900,404.0,1
17901,387.3,1
17902,522.1,1
17903,396.6,1
17904,388.6,1
17905,389.0,0
17906,528.3,1
17907,391.8,1
17908,388.7,1
17909,399.8,1
17910,542.4,1
17911,500.2,1
17912,551.8,1
17913,504.4,1
17914,506.2,1
17915,396.7,1
17916,404.3,1
17917,520.3,1
17918,419.8,1
17919,636.7,1
17920,532.1,1
17921,531.1,1
17922,524.2,1
17923,500.4,1
17924,513.4,1
17925,542.9,1
17926,507.0,1
17927,388.1,1
17928,403.8,1
17929,384.2,1
17930,389.0,1
17931,401.9,1
17932,517.2,1
17933,389.5,1
17934,398.2,1
17935,518.3,1
17936,397.3,1
17937,391.6,1
17938,389.2,1
17939,403.4,1
17940,515.5,1
17941,389.8,1
17942,403.7,1
17943,514.6,1
17944,389.9,1
17945,400.6,1
17946,387.7,1
17947,521.4,1
17948,403.9,1
17949,384.3,1
17950,388.3,1
17951,534.9,1
17952,390.0,1
17953,383.5,1
17954,402.3,1
17955,517.0,1
17956,388.7,1
17957,405.6,1
17958,513.6,1
17959,393.5,1
17960,401.6,1
17961,384.5,1
17962,386.4,1
17963,532.2,1
17964,389.6,1
17965,387.4,1
17966,390.7,1
17967,525.9,1
17968,392.1,1
17969,408.0,1
17970,380.9,1
17971,520.7,0
17972,398.0,1
17973,387.4,1
17974,393.3,1
17975,534.6,1
17976,383.0,1
17977,389.5,1
17978,401.8,1
17979,386.0,1
17980,389.6,1
17981,535.0,1
17982,384.3,1
17983,520.8,1
17984,401.9,1
17985,386.7,1
17986,388.1,1
17987,533.7,1
17988,386.8,1
17989,389.5,1
17990,401.8,1
17991,517.2,1
17992,389.7,1
17993,401.9,1
17994,392.1,1
17995,535.7,1
17996,516.6,1
17997,515.2,1
17998,531.8,1
17999,383.8,1
18000,522.2,1
18001,402.1,1
18002,512.0,1
18003,388.8,1
18004,401.2,1
18005,387.8,1
18006,389.4,1
18007,403.2,1
18008,384.7,1
18009,524.5,1
18010,531.1,1
18011,386.3,1
18012,388.1,1
18013,402.4,1
18014,515.8,1
18015,388.2,1
18016,394.9,1
18017,391.1,1
18018,534.9,1
18019,380.5,1
18020,398.7,1
18021,394.6,1
18022,522.4,1
18023,388.0,1
18024,392.6,1
18025,390.8,1
18026,560.9,1
18027,490.6,1
18028,388.8,1
18029,400.6,1
18030,386.9,1
18031,397.8,1
18032,390.8,1
18033,390.7,1
18034,521.5,1
18035,401.5,1
18036,388.7,1
18037,389.8,1
18038,528.6,0
18039,392.0,1
18040,387.8,1
18041,400.8,1
18042,516.0,1
18043,391.5,1
18044,399.8,1
18045,388.0,1
18046,521.7,1
18047,396.2,1
18048,391.2,1
18049,390.0,1
18050,526.6,1
18051,390.2,1
18052,394.7,1
18053,398.6,0
18054,516.3,1
18055,525.6,1
18056,520.8,1
18057,527.5,1
18058,387.1,1
18059,392.8,1
18060,392.3,1
18061,528.3,1
18062,388.1,1
18063,399.6,1
18064,390.5,1
18065,518.5,1
18066,396.3,1
18067,389.7,1
18068,434.3,1
18069,528.9,1
18070,482.7,1
18071,520.8,1
18072,526.7,1
18073,517.1,1
18074,394.3,1
18075,392.9,1
18076,517.4,1
18077,402.1,1
18078,385.4,1
18079,395.8,1
18080,525.7,1
18081,383.5,1
18082,394.6,1
18083,395.0,1
18084,520.2,1
18085,399.1,1
18086,392.6,1
18087,391.7,1
18088,524.0,1
18089,392.0,1
18090,396.3,1
18091,383.6,1
18092,397.7,1
18093,520.3,1
18094,392.2,1
18095,396.2,1
18096,386.9,1
18097,523.4,1
18098,399.0,1
18099,390.4,1
18100,388.9,1
18101,529.5,1
18102,387.8,1
18103,564.5,1
18104,509.7,1
18105,519.0,1
18106,501.4,1
18107,397.2,1
18108,524.5,1
18109,391.8,1
18110,391.0,1
18111,397.0,1
18112,517.1,1
18113,388.6,1
18114,406.4,1
18115,383.3,1
18116,519.9,1
18117,400.9,1
18118,387.1,1
18119,390.9,1
18120,527.4,1
18121,390.4,1
18122,390.3,1
18123,399.7,1
18124,519.5,1
18125,388.0,1
18126,396.4,1
18127,389.9,1
18128,534.0,1
18129,385.1,1
18130,389.0,1
18131,401.3,1
18132,387.4,1
18133,520.0,1
18134,397.1,1
18135,392.2,1
18136,389.4,1
18137,528.7,1
18138,387.3,1
18139,424.0,1
18140,497.1,1
18141,522.4,1
18142,527.6,1
18143,538.5,1
18144,518.0,1
18145,384.9,1
18146,387.8,1
18147,390.7,1
18148,523.4,1
18149,389.5,1
18150,392.0,1
18151,389.9,1
18152,529.5,1
18153,390.6,1
18154,390.6,1
18155,399.1,1
18156,521.9,1
18157,387.0,1
18158,396.9,1
18159,393.4,1
18160,518.6,1
18161,396.7,1
18162,396.2,1
18163,386.5,1
18164,528.7,1
18165,392.6,1
18166,389.8,1
18167,391.6,1
18168,523.9,1
18169,389.4,1
18170,397.1,1
18171,393.1,1
18172,387.4,1
18173,526.0,1
18174,398.5,1
18175,387.5,1
18176,441.8,1
18177,483.9,1
18178,388.4,1
18179,388.6,1
18180,385.8,1
18181,531.8,1
18182,387.7,1
18183,394.5,1
18184,386.8,1
18185,524.6,1
18186,395.3,1
18187,389.8,1
18188,395.7,1
18189,523.2,1
18190,392.6,1
18191,394.3,1
18192,395.3,1
18193,521.2,1
18194,391.7,1
18195,391.6,1
18196,390.2,1
18197,526.2,1
18198,400.3,1
18199,385.0,1
18200,389.4,1
18201,532.0,1
18202,391.0,1
18203,387.2,1
18204,400.9,1
18205,516.8,1
18206,391.4,1
18207,396.8,1
18208,390.2,1
18209,519.7,1
18210,401.4,1
18211,387.9,1
18212,389.5,1
18213,545.1,1
18214,511.4,1
18215,516.1,1
18216,522.7,1
18217,527.4,1
18218,386.2,1
18219,394.7,1
18220,399.3,1
18221,517.5,1
18222,392.4,1
18223,390.3,1
18224,396.3,1
18225,526.6,1
18226,387.2,1
18227,390.2,1
18228,395.9,1
18229,527.4,1
18230,387.8,1
18231,395.9,1
18232,396.2,1
18233,518.3,1
18234,392.1,1
18235,395.3,1
18236,389.2,1
18237,523.2,1
18238,397.0,1
18239,389.8,1
18240,391.5,1
18241,520.6,0
18242,399.0,1
18243,389.6,1
18244,389.8,1
18245,523.6,1
18246,395.4,1
18247,394.5,1
18248,388.5,1
18249,525.4,1
18250,415.7,1
18251,366.3,1
18252,393.7,1
18253,521.2,1
18254,483.3,1
18255,443.1,1
18256,517.5,1
18257,529.5,1
18258,513.9,1
18259,394.7,1
18260,403.5,1
18261,516.7,1
18262,384.1,1
18263,400.8,1
18264,387.8,1
18265,520.1,1
18266,402.9,1
18267,385.6,1
18268,390.5,1
18269,531.5,1
18270,386.4,1
18271,389.5,1
18272,404.4,1
18273,514.7,1
18274,389.8,1
18275,401.4,1
18276,387.4,1
18277,521.1,1
18278,401.6,1
18279,385.7,1
18280,392.2,1
18281,530.4,1
18282,387.3,0
18283,388.9,1
18284,402.8,1
18285,515.2,1
18286,394.0,1
18287,400.7,1
18288,383.9,1
18289,520.7,1
18290,402.0,1
18291,385.2,1
18292,389.8,1
18293,525.6,1
18294,389.9,1
18295,392.3,1
18296,402.8,1
18297,386.4,1
18298,523.4,1
18299,400.4,1
18300,384.3,1
18301,390.9,1
18302,532.9,1
18303,385.8,1
18304,391.7,1
18305,402.3,1
18306,514.0,1
18307,391.8,1
18308,401.2,0
18309,381.8,1
18310,520.1,1
18311,404.1,1
18312,385.8,1
18313,394.6,1
18314,531.5,1
18315,384.0,1
18316,390.1,1
18317,401.9,1
18318,518.7,1
18319,387.7,1
18320,403.5,1
18321,384.2,1
18322,520.4,1
18323,400.6,1
18324,401.2,1
18325,391.0,1
18326,520.1,1
18327,391.4,1
18328,391.6,1
18329,410.1,1
18330,512.7,1
18331,391.5,1
18332,395.6,1
18333,392.1,1
18334,514.8,0
18335,402.6,1
18336,388.4,1
18337,388.9,1
18338,531.9,1
18339,386.9,1
18340,388.6,1
18341,406.1,1
18342,515.6,1
18343,384.8,1
18344,397.7,1
18345,388.9,1
18346,531.6,1
18347,401.7,1
18348,380.1,1
18349,398.9,1
18350,512.8,1
18351,390.1,1
18352,392.2,1
18353,387.7,1
18354,388.8,1
18355,531.8,1
18356,389.7,1
18357,387.4,1
18358,526.0,1
18359,391.3,1
18360,392.1,1
18361,424.5,1
18362,507.4,1
18363,380.9,1
18364,396.4,1
18365,383.9,1
18366,399.6,1
18367,522.8,1
18368,386.3,1
18369,406.0,1
18370,385.1,1
18371,522.2,1
18372,398.7,1
18373,385.4,1
18374,524.3,1
18375,404.5,1
18376,381.0,1
18377,389.5,1
18378,536.8,1
18379,380.1,1
18380,389.7,1
18381,400.3,1
18382,519.4,0
18383,388.6,1
18384,401.2,1
18385,394.5,1
18386,515.5,1
18387,401.4,1
18388,389.8,1
18389,389.1,1
18390,531.4,1
18391,384.7,1
18392,388.2,1
18393,400.8,1
18394,518.8,1
18395,389.4,1
18396,399.8,1
18397,394.7,1
18398,403.2,1
18399,394.3,1
18400,504.1,1
18401,389.4,1
18402,403.4,1
18403,386.8,1
18404,520.5,0
18405,400.1,1
18406,517.4,1
18407,390.0,1
18408,399.8,1
18409,388.8,1
18410,387.7,1
18411,396.2,1
18412,521.8,1
18413,392.7,1
18414,526.7,1
18415,389.1,1
18416,400.9,1
18417,390.1,1
18418,517.2,1
18419,398.5,1
18420,390.5,1
18421,392.9,1
18422,526.1,1
18423,391.7,1
18424,389.7,1
18425,401.9,1
18426,385.2,1
18427,390.9,1
18428,397.1,1
18429,519.6,0
18430,388.4,1
18431,398.5,1
18432,395.0,1
18433,515.4,1
18434,398.5,1
18435,396.7,1
18436,390.2,1
18437,555.3,1
18438,491.0,1
18439,384.4,1
18440,402.1,1
18441,389.2,1
18442,519.1,1
18443,398.9,1
18444,388.3,1
18445,391.3,1
18446,532.3,1
18447,385.8,1
18448,388.4,1
18449,425.1,1
18450,500.7,0
18451,387.7,1
18452,398.4,1
18453,385.3,1
18454,521.1,1
18455,399.7,1
18456,389.0,1
18457,388.4,1
18458,533.4,1
18459,391.7,0
18460,388.8,1
18461,399.9,1
18462,518.7,1
18463,389.4,1
18464,400.2,1
18465,388.3,1
18466,518.1,1
18467,399.9,1
18468,386.1,1
18469,393.1,1
18470,401.5,1
18471,383.1,1
18472,389.1,1
18473,401.3,1
18474,519.1,1
18475,389.1,1
18476,411.1,1
18477,377.0,1
18478,520.4,1
18479,402.2,1
18480,384.3,1
18481,388.9,1
18482,532.9,1
18483,387.2,1
18484,389.4,1
18485,401.4,1
18486,519.8,1
18487,389.2,1
18488,393.2,1
18489,391.2,1
18490,525.4,1
18491,393.9,1
18492,389.4,1
18493,401.1,1
18494,517.9,1
18495,389.4,1
18496,400.3,1
18497,387.9,1
18498,520.2,1
18499,400.5,1
18500,388.0,1
18501,389.9,0
18502,531.1,1
18503,393.0,1
18504,385.5,1
18505,405.2,1
18506,512.5,1
18507,389.3,1
18508,400.6,1
18509,388.0,1
18510,535.7,1
18511,376.8,1
18512,394.8,1
18513,390.0,1
18514,400.5,1
18515,523.3,1
18516,385.4,1
18517,397.7,1
18518,396.8,1
18519,514.7,1
